gender,senior_citizen,Partner,Dependents,tenure,contract,paperless_billing,monthly_charges,total_charges,phone_service,charge_per_tenure,total_addons,high_risk_flag,payment_risk_flag,tenure_group,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_tv_No internet service,streaming_tv_Yes,streaming_movies_No internet service,streaming_movies_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn
1,0,1,1,0.428017117070136,1,1,0.873391836305432,0.7522877647100761,1,-0.42092244745752866,0.5079352703082123,0,0,2.0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,1,1,0,1.5677776925507676,1,1,0.8982794846869069,1.8805886630653257,1,-0.5125990311772627,1.0471678523539008,0,1,3.0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1,0,0,1,-0.5489205190561197,0,1,-1.3134028681468275,-0.7605235471275977,0,-0.5137826114968164,-1.109762475828853,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.30589991255435406,2,0,-1.5025489958460367,-0.6446175494996367,1,-0.6045547177050176,-1.109762475828853,0,0,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-0.9559778674420595,0,1,0.6095827634617982,-0.6564429011410281,1,0.29952899998031657,-0.5705298937831644,1,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0,0,0,1.0386031396490458,1,1,1.27159421040903,1.6315542169031096,1,-0.45821831379236094,1.0471678523539008,0,0,3.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
0,0,0,0,-1.2816237461508113,0,0,-1.4942531130522119,-1.000189857573906,1,0.4860868492678146,-1.109762475828853,0,0,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,1,0.590840056424512,1,1,1.6100662283970886,1.324468044501336,1,-0.3875633670135953,2.1256330164452777,0,0,2.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,0,1.0386031396490458,2,1,0.642766294637098,1.148338317271112,1,-0.4952058765042054,1.5864004343995892,0,1,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,0.30589991255435406,0,1,1.2516840917038503,0.793687465168899,1,-0.37142762509944177,1.0471678523539008,0,1,2.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
0,0,0,0,0.346605647392948,1,1,0.12178485518489039,0.2534948712647428,1,-0.4716535498521602,0.5079352703082123,0,1,2.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1,0,1,0,1.4049547531963917,1,1,1.1936129121470758,1.9455074302394948,1,-0.48887097421450804,1.0471678523539008,0,0,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1,1,0,0,0.06166550352279012,1,1,1.1587702044130104,0.45801421820546834,1,-0.33121420475360563,1.0471678523539008,0,1,2.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1,0,0,0,-1.2002122764736234,0,1,-1.5207999379924515,-0.9856440168721574,1,-0.10986183595613759,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,1,1,0,1.1200146093262338,2,1,1.696343409452868,2.0300839248175357,1,-0.44066126058072635,2.1256330164452777,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1,0,0,-0.9966836022806536,0,1,0.9015978378044367,-0.6886280418792864,1,0.5187152796987556,0.5079352703082123,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
1,0,1,1,-0.7117434584104956,0,1,0.33084110158927976,-0.5230731188998061,1,-0.12065800778990485,-1.109762475828853,0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1.4456604880349857,2,1,1.233433149557435,2.1281312281299263,1,-0.48934466814208216,1.0471678523539008,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,1,0,1.5677776925507676,2,0,-1.3100845150292975,-0.22364380683726337,1,-0.6190412882938865,-1.109762475828853,0,0,3.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,1.0386031396490458,0,1,0.4934404043482487,0.9774082344546359,1,-0.5039892027418466,-0.5705298937831644,0,0,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,-1.2409180113122174,0,0,-1.5174815848749215,-0.9925988155183934,1,0.07727180916249468,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,1,1,-0.7524491932490895,0,1,0.8202981864249524,-0.4787115956736586,1,0.028521095459794702,0.5079352703082123,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
0,0,1,0,1.5677776925507676,2,1,-1.461069581876912,-0.35372267489256937,1,-0.6263187078262777,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.7524491932490895,0,1,1.1819986762357204,-0.3877946064307529,1,0.11220342291797275,0.5079352703082123,0,1,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
0,0,0,0,-1.0780950719578415,0,0,-0.46390447005915153,-0.8739503894021688,0,0.17844736234751366,1.0471678523539008,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1,0,1,1,-0.7117434584104956,0,1,0.15165003324266044,-0.5388036887084845,1,-0.159524226391467,1.0471678523539008,0,1,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1,0,1,1,0.9978974048104517,1,1,1.0824480827098208,1.4474165984871572,1,-0.46606105011298277,1.0471678523539008,0,0,3.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
0,0,0,0,1.3642490183577978,2,1,-0.1254324520710933,0.7538893429472217,1,-0.5546426305882763,0.5079352703082123,0,0,3.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1.4863662228735797,0,1,0.8302532457775423,1.686622180947437,1,-0.5117673260878465,-0.031297311737476054,0,1,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0,1,0,1.4456604880349857,1,0,-0.29964599074141746,0.6798876526199243,1,-0.5664512403113648,-0.031297311737476054,0,0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0.9571916699718578,1,0,0.9911933719777464,1.3009928566418019,1,-0.46821897822785064,0.5079352703082123,0,0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1,1,0,0,0.1023712383613841,0,1,1.1322233794727707,0.48111643579059865,1,-0.3428992042790841,0.5079352703082123,0,1,2.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
0,0,1,1,0.428017117070136,0,0,-0.29135010794759253,0.0877424934341075,1,-0.5127880550612208,-0.5705298937831644,0,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,1,0,-0.06045170099299184,0,1,0.04878108659923111,-0.12265662018545478,1,-0.4207915847686345,0.5079352703082123,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
0,0,1,1,0.020959768684196134,1,1,-0.21502798624440272,-0.15091460332852003,1,-0.46177469980819014,0.5079352703082123,0,1,2.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,0,1,0.14667250356636527,-0.9784917633747667,1,3.3333972342266973,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0.46872285190873,2,0,1.1670660872068355,0.9122481335734993,1,-0.40358168714917736,1.0471678523539008,0,0,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0.9978974048104517,1,0,-0.38094564212090193,0.3306997180663318,1,-0.5536217265027088,-0.031297311737476054,0,1,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,1.5270719577121736,1,0,0.0006649663950462456,0.9882243724123463,1,-0.5544005469930968,0.5079352703082123,0,0,3.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,-1.2816237461508113,0,0,-1.472683817788267,-0.9999046450111266,1,0.5235135782915412,-1.109762475828853,0,0,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,0.9164859351332638,2,1,-0.3212152860053623,0.3600546726047024,1,-0.5461299987244657,-0.031297311737476054,0,0,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,1,1,0,-0.1418631706701798,0,1,0.9795791360663916,0.1554695073802585,1,-0.2971874130184814,-0.031297311737476054,0,1,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,0,0,0,0.020959768684196134,0,1,-0.13372833486491825,-0.11649164094383886,1,-0.4534764657712554,-0.031297311737476054,0,1,2.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-1.1595065416350294,0,0,0.33250027814804467,-0.8734677219882344,1,1.0664890470511423,-1.109762475828853,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,1.5270719577121736,2,1,-0.82560495986992,0.2195765157219019,0,-0.5947873531768797,-0.031297311737476054,0,1,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0,0,0,0.1023712383613841,0,1,-1.3051069853530026,-0.6134635618729652,1,-0.5778558920391447,-1.109762475828853,0,1,2.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,-1.2409180113122174,0,1,-0.6331404790531808,-0.9625856781428395,1,1.1002690691443517,-1.109762475828853,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-0.9152721326034655,0,1,0.8252757161012472,-0.6077373711894715,1,0.28037070232621325,-0.031297311737476054,1,1,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1,0,1,1,-1.2816237461508113,0,0,0.32088604223668943,-0.9761881234446256,1,3.6356900455721806,-0.5705298937831644,1,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.06045170099299184,2,0,-1.477661347464562,-0.7416556391283461,1,-0.5863328862197323,-1.109762475828853,0,0,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,1,0,0,-0.10115743583158582,0,1,0.8485041879239571,0.1301075287207992,1,-0.323556385543221,-0.031297311737476054,0,0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,1,1,1.1200146093262338,0,1,0.9397588986560317,1.5248847184236196,1,-0.48370435877699186,0.5079352703082123,0,1,3.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,1.6084834273893616,2,0,0.06371367562811567,1.0791852405110642,1,-0.5542894538364048,0.5079352703082123,0,0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,0,-1.1595065416350294,0,1,-1.4677062881119718,-0.972173208137808,1,-0.18298790651018787,-1.109762475828853,0,0,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,-1.1595065416350294,0,1,0.15330920980142534,-0.8839108896715412,1,0.9421171475261433,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.30468611002455576,0,1,1.1471559685016557,0.030590283738699833,1,-0.21904158393659412,1.0471678523539008,0,1,2.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
1,0,1,0,1.5270719577121736,2,1,0.39886734049864436,1.3121819648739161,1,-0.5349370259406714,1.0471678523539008,0,0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
1,0,0,0,-1.2816237461508113,0,1,-1.4760021709057967,-0.999948523866939,1,0.5177556199801986,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.5489205190561197,0,0,-1.4942531130522119,-0.847645015342747,1,-0.5451634842936333,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2816237461508113,0,0,-1.5075265255223318,-1.000365372997155,1,0.46305501602244453,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
0,0,1,1,-0.8338606629262776,2,0,-1.480979700582092,-0.910413718582118,1,-0.4799213874274213,-1.109762475828853,0,0,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,1.6084834273893616,2,0,-1.5141632317573919,-0.38812369784934453,1,-0.6293006641663603,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.2409180113122174,0,0,-1.480979700582092,-0.9908436612859048,1,0.11949683677900665,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,0.06166550352279012,0,1,0.8269348926600121,0.3477027746935644,1,-0.364116823675563,0.5079352703082123,0,1,2.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0.18378270803857208,2,1,-0.8090131942822701,-0.39863268381636957,0,-0.5368599023078025,0.5079352703082123,0,1,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,1,1,1.0386031396490458,1,1,0.8269348926600121,1.2401987019139804,1,-0.4843731074777813,0.5079352703082123,0,0,3.0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,-1.2816237461508113,0,1,-0.6430955384057709,-0.9889349310580734,1,1.9630031561271746,-1.109762475828853,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-1.2816237461508113,0,1,0.20972121279943517,-0.9776580651143346,1,3.442798442142206,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2816237461508113,0,1,-0.4804962356468015,-0.9867848671232751,1,2.245143113382959,-1.109762475828853,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,0,1.6084834273893616,2,0,0.10685226615600583,1.1010807895613586,1,-0.552238674163872,1.0471678523539008,0,1,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,1,1,1,-0.8338606629262776,0,1,-1.1823279200043932,-0.8527569020448698,0,-0.4001958108088324,-0.5705298937831644,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-1.2409180113122174,0,0,-1.5075265255223318,-0.9950779708717832,1,0.08878772578517981,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
0,0,1,0,0.590840056424512,2,0,-1.5025489958460367,-0.604556154143086,1,-0.6126035710152327,-1.109762475828853,0,0,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,1,-1.0780950719578415,0,1,-0.6746198930223056,-0.8944856939222846,1,0.07398154727029906,-1.109762475828853,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1.1200146093262338,2,0,-0.37596811244460704,0.4114587521887102,0,-0.5585578168244448,1.0471678523539008,0,1,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
0,1,0,0,-1.2409180113122174,0,1,0.6261745290494481,-0.9370920629159436,1,2.557032521914013,-0.031297311737476054,1,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0.7536629957788878,2,1,0.6278337056082129,0.8809844488072974,1,-0.47405269914855297,2.1256330164452777,0,0,3.0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0,1,1,1.6084834273893616,2,0,1.4806504568134191,2.4519133051682473,1,-0.4869292292078224,1.5864004343995892,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
1,0,1,0,1.6084834273893616,2,1,0.6742906492536329,1.6602729280322035,1,-0.5252630338559384,1.5864004343995892,0,1,3.0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,0,1,1,0.7943687306174818,2,0,-1.3897249898500175,-0.458198230581449,1,-0.6096634814529551,-1.109762475828853,0,1,3.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,1.5677776925507676,2,0,0.9380997220972668,1.8459024275457707,1,-0.5106797117401485,2.1256330164452777,0,0,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0,1,0,-0.1825689055087738,1,0,-1.3067661619117676,-0.7139680811108395,1,-0.5582876582377622,-1.109762475828853,0,1,2.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,1,1,0,1.5677776925507676,2,0,-0.6165487134655309,0.46251180092622024,0,-0.5856131414308146,1.0471678523539008,0,0,3.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,0,1,1,1.4456604880349857,2,1,1.1488151450604207,1.916920355677838,1,-0.49360055037220496,1.0471678523539008,0,1,3.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1,0,0,0,-1.2816237461508113,0,1,0.17985603474166512,-0.9780529748166447,1,3.390976817340123,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.8745663977648716,0,1,0.8053655973960674,-0.5743894407721895,1,0.1962696142635738,-0.031297311737476054,1,1,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,-1.2002122764736234,0,1,-0.29135010794759253,-0.9351394538323,1,0.956799941220067,-0.031297311737476054,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
0,0,1,0,1.1607203441648277,1,1,1.273253386967795,1.8512556479548612,1,-0.46787682450816137,1.0471678523539008,0,0,3.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,0,-1.0780950719578415,0,1,0.3507512202944595,-0.8167323614230428,1,0.58232700961454,-1.109762475828853,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,0.5501343215859179,0,0,-0.39255987803225695,0.0704103453882833,1,-0.5296414988032694,-0.5705298937831644,0,1,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0.7129572609402939,2,0,0.17985603474166512,0.5415814990998283,1,-0.5008949459823114,-1.109762475828853,0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1.4863662228735797,1,1,1.29814103534927,2.1775607592023842,1,-0.4885709797478666,1.5864004343995892,0,0,3.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,1,0.22448844287716607,2,1,0.6792681789299281,0.43776412624813194,1,-0.4075778086438869,1.5864004343995892,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,0,-1.2002122764736234,0,1,0.3092718063253347,-0.9166445161074521,1,1.4778951683965662,-1.109762475828853,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,1,0,1.4456604880349857,0,1,0.8186390098661871,1.6797990188686382,1,-0.5102068359368015,-0.031297311737476054,0,0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,1,-0.30468611002455576,0,0,-1.464387934994442,-0.8069912554327314,1,-0.5676195217078691,-1.109762475828853,0,1,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,1,1,0,-0.5896262538947137,0,0,1.1554518512954808,-0.20319626002877206,1,-0.055161231998383554,0.5079352703082123,0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1,0,0,0,-1.0373893371192475,0,1,0.6726314726948681,-0.7445297041840461,1,0.5666982656266102,-0.5705298937831644,1,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,1.3235432835192036,2,0,-0.16525268948145297,0.7116120653721544,0,-0.5551439453666269,1.5864004343995892,0,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
0,0,0,0,-0.8338606629262776,1,0,-1.5141632317573919,-0.9085488672100989,1,-0.4887797848294867,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2816237461508113,0,0,-1.3316538102932427,-0.9980397936391076,0,0.7682268065235989,-1.109762475828853,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.5896262538947137,0,0,-1.5241182911099815,-0.855872300807537,1,-0.5445876884624989,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,1,0,1.2828375486806096,2,1,0.665994766459808,1.397570218284483,1,-0.5091540988542372,1.5864004343995892,0,0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
1,0,0,0,-0.2639803751859618,0,1,0.7207475928990529,-0.03974752212827797,1,-0.29017123418725294,-0.031297311737476054,0,0,2.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,-1.1595065416350294,0,0,0.8186390098661871,-0.8484787136031791,1,1.4039054040958143,-0.031297311737476054,1,1,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,0,1,0,1.5677776925507676,2,0,-0.3461029343868372,0.6489091804165017,1,-0.5725777635870807,-0.031297311737476054,0,0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0.6722515261016999,0,1,-0.17188939571651304,0.27861551621723485,1,-0.5221316510482631,-0.031297311737476054,0,0,3.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,-1.0373893371192475,0,1,0.7257251225753476,-0.7367192678494722,1,0.5897300988719802,-0.5705298937831644,1,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1,0,0,0.1023712383613841,1,1,1.522129870782544,0.6744027956433977,1,-0.3053125319689315,2.1256330164452777,0,0,2.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,1,1,0,-1.2816237461508113,0,1,0.1781968581829002,-0.9780749142445506,1,3.3880978381844518,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,-1.0780950719578415,0,0,0.8086839505135972,-0.7554774787091932,1,0.8093550801760454,-0.031297311737476054,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,0,1,1,-0.30468611002455576,1,1,0.8451858348064274,-0.05297699715566028,1,-0.2593472921159919,-0.031297311737476054,0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,0,0,1,-0.7931549280876836,0,0,-0.38094564212090193,-0.6938276862930337,1,-0.2200856093446947,-0.031297311737476054,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,1,0,0,-0.9559778674420595,0,0,-0.3444437578280723,-0.7921382627402973,1,-0.031553602921879156,-0.5705298937831644,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,1.6084834273893616,2,1,0.6626764133422782,1.6524624916976294,1,-0.5258151668446973,1.5864004343995892,0,0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,1,-0.4268033145403377,1,1,0.45527934349665417,-0.2788872863048398,1,-0.26595257539622763,1.0471678523539008,0,1,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
1,0,0,0,0.020959768684196134,2,0,0.5199872292884885,0.15435059655704697,1,-0.38675189004569777,-0.031297311737476054,0,0,2.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,-0.5896262538947137,0,1,-0.21668716280316785,-0.5855346701484916,1,-0.3057839437605034,-0.031297311737476054,0,0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,0.06166550352279012,1,0,0.40716322329246935,0.19941418147619003,1,-0.40573863661183895,0.5079352703082123,0,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,-1.0780950719578415,0,1,0.8352307754538371,-0.7801812745314692,1,0.8225161277448283,-0.031297311737476054,1,1,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,1,-0.3453918448631497,1,0,-1.456092052200617,-0.7756836918107174,1,-0.5627828367263414,-1.109762475828853,0,0,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.7117434584104956,0,1,0.9430772517735615,-0.3750258593893988,1,0.012134905765432275,-0.031297311737476054,0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,0,0,0,1.2421318138420157,0,0,1.342938802435925,1.9367535985049587,1,-0.47009410280950487,1.0471678523539008,0,1,3.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
1,1,0,0,-1.1595065416350294,0,0,0.14667250356636527,-0.8941127236478807,1,0.9375107808770694,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,1.3642490183577978,1,1,0.19644780032931503,1.0704314087765279,1,-0.5379703333882695,0.5079352703082123,0,0,3.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
